2018/Dec/55624-australia-v-india-2nd-test-ausee-collopse-after-steady-start.txt|2 வது டெஸ்ட்: 4 விக்கெட்டுகளை இழந்தது ஆஸ்திரேலியா!|sports|>>  விளையாட்டு
2018/Dec/55623-senthil-balaji-byte-about-releave-ttv-dinakaran-party.txt|மேல்முறையீடு செல்லாததுதான் பிரிவுக்கு காரணமா? - செந்தில்பாலாஜி பதில் |politics|>>  அரசியல்
2018/Dec/55626-m-r-vijayabaskar-speech-about-senthilbalaji.txt|”தினகரன் ஃப்பியூஸ் போன பல்பு” - அமைச்சர் எம்.ஆர்.விஜயபாஸ்கர்|politics|>>  அரசியல்
2018/Dec/56359-secret-camera-at-hospital-youth-arrested.txt|மருத்துவமனையில் ரகசிய கேமரா.. பெண்கள் உடை மாற்றுவதை படம் பிடித்தவர் கைது..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56360-health-minister-vijayabaskar-said-that-tamil-nadu-would-be-created-as-a-state-without-a-tb-project-by-2025.txt|“காசநோய் இல்லாத மாநிலமாக தமிழகம் உருவாக்கப்படும்” - அமைச்சர் விஜயபாஸ்கர்|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56040-busted-cabbie-gang-robbed-over-200-night-commuters-in-delhi-ncr-in-4-months.txt|4 மாதங்களில் 200 பயணிகளிடம் கொள்ளையடித்த கும்பல்..! அதிரடி காட்டிய போலீஸ்..!|india|>>  இந்தியா
2018/Dec/56248-coalition-government-stable-cong-jds-to-fight-ls-polls-together-siddaramaiah.txt|“கர்நாடகாவில் ஒரு வாரத்தில் ஆட்சி அமைப்போம்” - ஷாக் கொடுத்த பாஜக எம்.எல்.ஏ|politics|>>  அரசியல்
2018/Dec/56296-son-killed-his-father-for-love.txt|காதலுக்காக தந்தையைக் கொலை செய்த மகன்|crime|>>  குற்றம்
2018/Dec/56295-parrot-which-became-headache-for-police.txt|‘கிளி’ யாருக்குச் சொந்தம்..? காவல் நிலையம் சென்றது வழக்கு..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56166-17-year-old-girl-lost-in-2013-kedarnath-floods-reunites-with-family.txt|வெள்ளத்தால் பெற்றோரை பிரிந்த சிறுமி 5 வருடத்திற்கு பிறகு சேர்ந்த கதை|india|>>  இந்தியா
2018/Dec/55622-7-features-coming-to-whatsapp.txt|உங்கள் "வாட்ஸ் அப்" பை அப்டேட் செய்தீர்களா ? புதிய தகவல்கள்|science-technology|>>  அறிவியல் & தொழில்நுட்பம்
2018/Dec/56081-2019-polls-bjp-to-form-chain-of-whatsapp-groups-to-strengthen-communication-between-party-work.txt|தொண்டர்களுடன் உரையாட வாட்ஸ்அப் குழுக்கள்.. பாஜக முடிவு|india|>>  இந்தியா
2018/Dec/56294-sexual-harassment-to-child-10-years-jail-for-former-mla.txt|சிறுமி பாலியல் வன்கொடுமை:  திமுக முன்னாள் எம்எல்ஏவுக்கு 10 ஆண்டுகள் சிறை..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56249-cbi-investigates-six-police-officers-in-gudka.txt|குட்கா விவகாரத்தில் ஆறு காவல் அதிகாரிகளிடம் சிபிஐ விசாரணை|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56295-parrot-which-became-headache-for-police.txt|‘கிளி’ யாருக்குச் சொந்தம்..? காவல் நிலையம் சென்றது வழக்கு..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56082-prabhas-is-too-lazy-to-get-married-says-rajamouli.txt|பிரபாஸ் திருமணம் தள்ளிப்போவது ஏன்? ரகசியம் உடைத்தார் ராஜமவுலி !|cinema|>>  சினிமா
2018/Dec/56330-rajamouli-son-karthikeya-to-tie-the-knot-in-jaipur.txt|இயக்குனர் ராஜமவுலி மகன் திருமணம்: ஜெய்ப்பூரில் நாளை நடக்கிறது|cinema|>>  சினிமா
2018/Dec/56077-mtb-nagaraj-richest-mla-in-country.txt|இந்தியாவின் பணக்கார அமைச்சருக்கு ரூ.1015 கோடி சொத்து!|india|>>  இந்தியா
2018/Dec/56374-tn-power-ministry-p-thangamani-said-ready-to-discussion-with-farmers.txt|விவசாயிகளுடன் பேச்சுவார்த்தைக்குத் தயார் அமைச்சர் தங்கமணி |tamilnadu|>>  தமிழ்நாடு
2018/Dec/56232-ind-vs-aus-virat-breaks-dravid-s-long-standing-record.txt|ராகுல் டிராவிட் சாதனையை முறியடித்த விராத் கோலி!|sports|>>  விளையாட்டு
2018/Dec/56233-rajini-starrer-petta-film-trailer-is-all-set-to-relase-tomorrow.txt|'பேட்ட' டிரைலர் நாளை வெளியீடு ! உற்சாகத்தில் ரசிகர்கள்|cinema|>>  சினிமா
2018/Dec/56344-abhirami-mega-mall-will-close-soon.txt|மூடப்படுகிறது அபிராமி மெகா மால் ! இரண்டு ஆண்டுகளுக்கு பின்பு திறக்கப்படும்|cinema|>>  சினிமா
2018/Dec/56321-spectators-evicted-from-mcg-for-racist-chanting-to-india-players.txt|மெல்போர்னில் இனவெறி கோஷம் எழுப்பிய ரசிகர்கள்!|sports|>>  விளையாட்டு
2018/Dec/56322-the-arumugasamy-commission-prosecutor-has-filed-a-petition.txt|''எதிர் மனுதாரராக சேர்க்கவேண்டும்'' : விசாரணை ஆணைய வழக்கறிஞர் மனு|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56359-secret-camera-at-hospital-youth-arrested.txt|மருத்துவமனையில் ரகசிய கேமரா.. பெண்கள் உடை மாற்றுவதை படம் பிடித்தவர் கைது..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56383-we-re-playing-against-some-of-the-best-bowlers-tim-paine.txt|இந்திய பந்துவீச்சாளர்களை புகழ்ந்த ஆஸி.கேப்டன்!|sports|>>  விளையாட்டு
2018/Dec/56021-why-television-channel-registered-in-my-name-actor-rajinikanth.txt|எனது பெயரில் புதிய தொலைக்காட்சி ஏன்? - ரஜினி விளக்கம்|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56321-spectators-evicted-from-mcg-for-racist-chanting-to-india-players.txt|மெல்போர்னில் இனவெறி கோஷம் எழுப்பிய ரசிகர்கள்!|sports|>>  விளையாட்டு
2018/Dec/55544-whenever-karnataka-government-don-t-obey-supreme-court-judgement-cm-palanisamy.txt|''நீதிமன்ற‌ தீர்ப்பை கர்நாடகா மதித்த வரலாறே இல்லை'' - முதலமைச்சர் பழனிசாமி|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55914-peta-plan-to-hurry-to-jallikattu-ban-case-in-supreme-court.txt|ஜல்லிக்கட்டு வழக்கை விரைந்து நடத்த பீட்டா கோரிக்கை|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55545-at-last-yogi-adityanath-speaks.txt|“காங்கிரஸ் பெற்றது வஞ்சக வெற்றி” - உ.பி முதலமைச்சர் யோகி|india|>>  இந்தியா
2018/Dec/55546-mj-akbar-tarun-tejpal-suspended-from-editors-guild-of-india.txt|பத்திரிகை ஆசிரியர்கள் கில்டில் இருந்து அக்பர், தேஜ்பால் சஸ்பெண்ட்!|india|>>  இந்தியா
2018/Dec/55547-kashmiri-teen-who-did-a-cameo-in-film-haider-turned-militant.txt|தீவிரவாதியான நடிகர்: என்கவுன்டரில் சுட்டுக்கொலை!|cinema|>>  சினிமா
2018/Dec/55882-presidential-rule-in-the-state-of-jammu-and-kashmir.txt|ஜம்மு - காஷ்மீரில் நள்ளிரவில் அமலானது குடியரசுத் தலைவர் ஆட்சி|india|>>  இந்தியா
2018/Dec/55669-10-killed-in-kashmir-after-encounter-situation-tense.txt|காஷ்மீரில் கடும் சண்டை: 3 தீவிரவாதிகள் சுட்டுக்கொலை|india|>>  இந்தியா
2018/Dec/55616-actress-shweta-basu-prasad-tied-tha-knot-with-director-rohit-mittal.txt|நடிகை ஸ்வேதா பாசு திருமணம்: இயக்குனரை மணந்தார்!|cinema|>>  சினிமா
2018/Dec/56336-india-vs-australia-3rd-test-cummins-lyon-keep-kohli-co-at-bay.txt|மெல்போர்ன் டெஸ்ட்: வெற்றியின் விளிம்பில் இந்திய அணி|sports|>>  விளையாட்டு
2018/Dec/56345-petrol-bulk-robbery-accused-hand-is-broken.txt|பெட்ரோல் பங்க் கொள்ளை வழக்கு: முக்கிய குற்றவாளியின் கை எலும்பு முறிவு|crime|>>  குற்றம்
2018/Dec/56195-mayank-agarwal-s-76-is-the-highest-score-by-an-indian-on-test-debut-in-australia.txt|இத்தனை நாள் ஏன் மயங்க் அகர்வால் காத்திருக்க நேர்ந்தது? - முன் நிற்கும் கேள்விகள்|sports|>>  விளையாட்டு
2018/Dec/56225-will-anil-kapoor-play-kalam-in-biopic.txt|பயோபிக் வரிசையில் அடுத்து அப்துல் கலாம்: அனில் கபூர் நடிக்கிறார்?|cinema|>>  சினிமா
2018/Dec/56321-spectators-evicted-from-mcg-for-racist-chanting-to-india-players.txt|மெல்போர்னில் இனவெறி கோஷம் எழுப்பிய ரசிகர்கள்!|sports|>>  விளையாட்டு
2018/Dec/56405-incredible-effort-says-sachin-tendulkar-on-india-s-historic-boxing-day-test-win.txt|“வலிமையடைந்து கொண்டே செல்கிறார் பும்ரா” - புகழ்ந்து தள்ளிய சச்சின்|sports|>>  விளையாட்டு
2018/Dec/55303-diesel-petrol-prices-may-increase.txt|உற்பத்தியை குறைக்க திட்டம் ! உயரவுள்ள பெட்ரோல் டீசல் விலை|finance|>>  வணிகம்
2018/Dec/56304-kilpauk-hospital-dean-byte-for-puthiyathalaimurai-about-hiv-issue.txt|“சிகிச்சையின்போது எச்.ஐ.வி பரவ வாய்ப்பில்லை” - கீழ்ப்பாக்கம் மருத்துவமனை டீன்|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56207-make-arrangements-for-care-of-stray-cows-yogi-adityanath-tells-officials.txt|“வழி தவறிய பசுக்களை பாதுகாக்க குழு அமையுங்கள்” - அதிகாரிகளுக்கு ஆதித்யநாத் அறிவுரை |india|>>  இந்தியா
2018/Dec/56246-the-young-man-who-was-able-to-rob-the-money-with-a-friend.txt|நண்பனிடமே பணத்தை கொள்ளையடித்து நாடகமாடிய இளைஞர் |crime|>>  குற்றம்
2018/Dec/55405-gold-price-increased.txt|10 நாட்களில் திடீரென ஏற்றம் கண்ட தங்கம் விலை..!|finance|>>  வணிகம்
2018/Oct/52233-gold-price-increased.txt|தங்கத்தின் விலை திடீர் அதிகரிப்பு|finance|>>  வணிகம்
2018/Dec/55609-unfair-to-call-vijay-mallya-thief-for-one-loan-default-nitin-gadkari.txt|”விஜய் மல்லையா திருடன் இல்லை”: நிதின் கட்கரி|world|>>  உலகம்
2018/Dec/55610-mp-done-rahul-gandhi-to-decide-rajasthan-chhattisgarh-cms-today.txt|ராஜஸ்தான், சத்தீஸ்கர் முதலமைச்சர்கள் யார்? காங்கிரஸ் இன்று முடிவு!|india|>>  இந்தியா
2018/Dec/56390-lorry-and-bike-accident-in-hosur-a-old-lady-die.txt|இருசக்கர வாகனம் மீது மோதிய லாரி : மூதாட்டி பரிதாபமாக உயிரிழப்பு|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56071-the-state-cabinet-will-meet-on-monday-to-discuss-key-issues.txt|முதலமைச்சர் தலைமையில் இன்று அமைச்சரவைக் கூட்டம்|tamilnadu|>>  தமிழ்நாடு
2018/Nov/54957-cm-medical-claim-amount-increase-from-2-lakhs-to-5-lakhs.txt|முதல்வர் மருத்துவக் காப்பீடு தொகை ஐந்து லட்சமாக அதிகரிப்பு|tamilnadu|>>  தமிழ்நாடு
2018/Nov/54956-cyclone-gaja-defence-minister-nirmala-sitharaman-reviews-relief-ops-in-tn.txt|“விவசாயிகள் தன்னம்பிக்கையை இழக்கக் கூடாது” - நிர்மலா சீதாராமன்|politics|>>  அரசியல்
2018/Dec/55363-coconut-tree-farmer-suicide-in-tanjore.txt|கஜா புயலால் சேதம் - தென்னை விவசாயி தூக்கிட்டு தற்கொலை|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56208-delhi-auto-driver-saves-woman-baby-from-drowning-loses-own-life.txt|சேயுடன் தண்ணீரில் குதித்த தாய் - காப்பாற்ற சென்றவர் பலியான சோகம்|india|>>  இந்தியா
2018/Dec/56179-flight-service-affected-in-delhi.txt|டெல்லியில் விமான சேவை பாதிப்பு|india|>>  இந்தியா
2018/Dec/56178-padma-shri-awardee-sulagitti-narasamma-passes-away-at-98.txt|70 ஆண்டுகளில் 15000 பிரசவம்: காலமானார் கிராமத்து மருத்துவச்சி நரசம்மா|india|>>  இந்தியா
2018/Dec/56209-lok-sabha-to-discuss-triple-talaq-bill-tomorrow-bjp-issues-whip-to-mps.txt|‘நாளை முத்தலாக் மசோதா விவாதம்’ - எம்.பிக்கள் ஆஜராக பாஜக அறிவுறுத்தல்|india|>>  இந்தியா
2018/Dec/55862-the-central-government-has-not-provided-enough-relief-money-says-tn.txt|கஜா புயல் பாதிப்பிற்கு மத்திய அரசு நிதி வழங்கவில்லை - நீதிமன்றத்தில் தமிழக அரசு|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55861-11-statue-smuggling-bane-department-officers-complaint-against-pon-manickavel.txt|“உண்மைக் குற்றவாளிகளை பொன்.மாணிக்கவேல் பிடிக்கவில்லை” - அதிகாரிகள் பரபரப்பு புகார்|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55862-the-central-government-has-not-provided-enough-relief-money-says-tn.txt|கஜா புயல் பாதிப்பிற்கு மத்திய அரசு நிதி வழங்கவில்லை - நீதிமன்றத்தில் தமிழக அரசு|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56193-japan-whale-hunting-commercial-whaling-to-restart-in-next-year.txt|வர்த்தகத்திற்காக மீண்டும் திமிங்கல வேட்டை - ஜப்பான் திட்டம்|world|>>  உலகம்
2018/Nov/54492-dead-whale-in-indonesia-found-with-6-kg-of-plastic-in-stomach.txt|திமிங்கலத்தின் வயிற்றில் இருந்து இவ்வளவு பிளாஸ்டிக்கா ?|world|>>  உலகம்
2018/Dec/56231-the-sale-of-goods-through-online-under-strong-restriction-ministry-of-commerce.txt|ஆன்லைன் நிறுவனங்களுக்கு கடுமையான‌ கட்டுப்பாடு|india|>>  இந்தியா
2018/Dec/55761-the-government-is-considering-plans-to-regulate-the-sale-of-goods-through-online.txt|ஆன்லைன்‌ விற்பனைக்கு விரைவில் மத்திய அரசு கட்டுப்பாடு?|india|>>  இந்தியா
2018/Dec/55760-sterlite-plant-filed-caveat-petition-in-supreme-court.txt|ஸ்டெர்லைட் நிர்வாகம் உச்சநீதிமன்றத்தில் கேவியட் மனு தாக்கல்..!|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55759-2nd-test-australia-lead-by-286-runs.txt|ஆஸி.டெஸ்ட்: 6 விக்கெட் சாய்த்தார் ஷமி, இந்திய வெற்றிக்கு 287 ரன் இலக்கு!|sports|>>  விளையாட்டு
2018/Dec/55758-the-police-arrested-three-people-who-were-circulating-counterfeit-note.txt|கள்ள நோட்டுகளை புழக்கத்தில் விட்ட கும்பல் கைது|crime|>>  குற்றம்
2018/Dec/56044-168-killed-745-injured-in-indonesia-tsunami.txt|இந்தோனேஷிய சுனாமி: பலி எண்ணிக்கை 168 ஆக உயர்வு!|world|>>  உலகம்
2018/Dec/55757-chennai-hc-ordered-ban-on-online-medicine-sale-will-continue.txt|ஆன்லைன் மருந்து விற்பனை தடையை நீக்க முடியாது: சென்னை உயர் நீதிமன்றம்|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56045-11-women-have-decided-to-go-back-to-madurai.txt|சபரிமலைக்கு செல்ல முயன்ற பெண்கள் மீண்டும் மதுரைக்கு திரும்ப முடிவு|india|>>  இந்தியா
2018/Dec/56076-construction-home-gst-will-reduced-in-next-meeting.txt|கட்டப்பட்டு வரும் வீடுகளுக்கு ஜிஎஸ்டி குறைகிறது..!|finance|>>  வணிகம்
2018/Nov/54491-ttv-dhinakaran-asks-questions-about-cm-delhi-visit.txt|நிவாரண நிதிக்கா..? தனிப்பட்ட அரசியலுக்கா..? முதல்வர் டெல்லி பயணம் குறித்து தினகரன் கேள்வி|politics|>>  அரசியல்
2018/Dec/55934-tea-shop-owner-announces-tea-accounts-waiver-of-up-to-15000.txt|டீக்கடை கடன் தள்ளுபடி ! அசத்திய உரிமையாளர்|tamilnadu|>>  தமிழ்நாடு
2018/Nov/53595-rape-charges-against-mj-akbar-pallavi-gogoi-is-lying-had-an-affair-with-my-husband-says-ex-editors-wife-mallika.txt|“பாலியல் பாதிப்புக்குள்ளான பெண் என் வீட்டில் நடனமாடுவாரா?” - எம்.ஜே.அக்பர் மனைவி கேள்வி|india|>>  இந்தியா
2018/Dec/56326-police-officer-shot-himself-says-bjp-lawmaker-s-shocker-on-bulandshahr-violence.txt|'போலீஸ் அதிகாரி தன்னைத்தானே சுட்டுக்கொண்டார்' பாஜக எம்.எல்.ஏ.சர்ச்சை கருத்து|india|>>  இந்தியா
2018/Dec/56327-how-to-solve-the-leopard-human-conflict.txt|சிறுத்தை ஊருக்குள் புகும் பிரச்னைக்கு தீர்வுதான் என்ன ?|special-news|>>  சிறப்புச் செய்திகள்
2018/Dec/56039-11-women-travel-with-police-protection-in-sabarimala-but-devotees-stopped-the-journey.txt|போலீஸ் பாதுகாப்போடு பயணித்த 11 பெண்கள் : மிரட்டிய பக்தர்கள்.. நிறுத்தப்பட்ட பயணம்..|india|>>  இந்தியா
2018/Dec/55922-high-voltage-electric-tower-in-tamil-nadu-farmers-protest.txt|புதிய உயரழுத்த மின்கோபுரங்களால் கதறும் தமிழக விவசாயிகள்..!|special-news|>>  சிறப்புச் செய்திகள்
2018/Jun/47542-government-and-farmers-joining-at-whatsapp-group-in-vellore.txt|விவசாயிகள், அதிகாரிகள் இணைந்த வாட்ஸ் அப் குழு|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55921-viswasam-s-rustic-folk-song-has-been-released.txt|இந்திய அளவில் ட்ரெண்ட் ஆன அஜித்தின் ‘தள்லே தில்லாலே’ |cinema|>>  சினிமா
2018/Dec/56117-tiruppur-astrologer-murder-background-facts.txt|‘பெண்கள் வசிய புகார்’ ஜோதிடரின் படுகொலை பின்னணி என்ன?|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55768-parliament-both-houses-adjourned.txt|ரபேல் மற்றும் மேகதாது அமளியால் இரு அவைகளும் ஒத்திவைப்பு |india|>>  இந்தியா
2018/Dec/55767-marina-clean-work-madras-high-court-advice.txt|“மெரினா பணியை ஆய்வு செய்ய வாக்கிங் போகலாம்”-நீதிமன்றம் ஆலோசனை|tamilnadu|>>  தமிழ்நாடு
2018/Dec/56116-high-court-ban-for-miskin-about-crime-thriller-movies.txt|‘க்ரைம் திரில்லர்’ திரைப்படங்கள் எடுக்க மிஷ்கினுக்கு தடை |cinema|>>  சினிமா
2018/Dec/55860-notice-of-the-violation-of-rights-in-the-lok-sabha-against-sp-yatish-chandra.txt|எஸ்பி யத்திஷ் சந்திராவுக்கு எதிராக மக்களவையில் உரிமை மீறல் நோட்டீஸ்|india|>>  இந்தியா
2018/Dec/56344-abhirami-mega-mall-will-close-soon.txt|மூடப்படுகிறது அபிராமி மெகா மால் ! இரண்டு ஆண்டுகளுக்கு பின்பு திறக்கப்படும்|cinema|>>  சினிமா
2018/Dec/55863-director-ranjith-speaks-about-simbu-s-periyar-kuthu-song.txt|“விமர்சனம் இல்லாத எந்தக் கலையும் வளராது” - பா. ரஞ்சித்|cinema|>>  சினிமா
2018/Nov/53527-16-police-men-get-life-for-hashimpura-massacre.txt|42 பேரைச் சுட்டுக்கொன்ற ஹாசிம்புரா வழக்கு: 16 போலீசாருக்கு ஆயுள்!|india|>>  இந்தியா
2018/Nov/53526-ambulance-drivers-joint-effort-to-save-infant.txt|4 மணி நேரம் சீறிப்பாய்ந்த ஆம்புலன்ஸ்கள்.. குழந்தையின் உயிருக்காக கூட்டு முயற்சி..!|tamilnadu|>>  தமிழ்நாடு
2018/Nov/54514-actor-simbu-gives-rescue-plan-for-gaja-puyal-victims-throw-mobile-phones.txt|டெல்டா மக்களுக்கு உதவ நடிகர் சிம்பு வீடியோவில் புதிய யோசனை|tamilnadu|>>  தமிழ்நாடு
2018/Oct/52808-metoo-mj-akbar-issues-statement-says-allegations-false-and-fabricated.txt|‘என் மீதான பாலியல் புகார்கள் பொய்யானவை’ - எம்.ஜே.அக்பர்|india|>>  இந்தியா
2018/Nov/54648-iftda-to-take-decision-against-sajid-khan-and-alok-nath-within-a-week.txt|“மீ டூ விவகாரத்தில் ஒருவாரத்தில் முக்கிய முடிவு” - சங்கத் தலைவர் அறிவிப்பு |cinema|>>  சினிமா
2018/Dec/56112-hawala-fraud-2-people-arrested-in-chennai.txt|ஹவாலா மோசடியில் சென்னையில் இருவர் கைது|tamilnadu|>>  தமிழ்நாடு
2018/Dec/55886-niti-aayog-rajiv-kumar-counters-rahul-gandhi-on-farm-loan-waivers.txt|விவசாய கடனை தள்ளுபடி செய்துவிட்டால் பிரச்னை தீர்ந்துவிடுமா? - நிதி ஆயோக் கேள்வி|india|>>  இந்தியா
2018/Dec/55805-karnataka-cm-kumaraswamy-says-kannadigas-and-tamilians-are-like-brothers-and-sisters-not-enemies.txt|கன்னடர்களும், தமிழர்களும் எதிரிகள் அல்ல; சகோதர சகோதரிகளே - முதல்வர் குமாரசாமி|politics|>>  அரசியல்
2018/Dec/55806-leena-paul-gets-fresh-threat-to-shut-down-beauty-parlour.txt|துப்பாக்கிச் சூடு சம்பவத்துக்கு பின் நடிகைக்கு மீண்டும் கொலைமிரட்டல்!|cinema|>>  சினிமா
2018/Nov/54304-singer-chinmayi-axed-from-tamil-film-dubbing-association.txt|டப்பிங் சங்கத்தில் இருந்து நீக்கப்பட்டார் சின்மயி !|cinema|>>  சினிமா
2018/Dec/56406-easy-to-spread-negativity-let-s-make-positivity-viral-pm.txt|நேர்மறை எண்ணங்களை வைரலாக்குங்கள்: பிரதமர் மோடி|india|>>  இந்தியா
2018/Nov/53601-google-employees-walk-out-protest-to-me-too-of-women.txt|“கூகுள் நிறுவனத்தில் பாலியல் தொல்லை” - ஊழியர்கள் வேலை நிறுத்தம்|india|>>  இந்தியா
2018/Dec/56078-farmers-using-liquor-to-increase-potato-production.txt|உருளைக்கிழங்கு உற்பத்தியை அதிகரிக்க மதுபானம்.. அதிர்ச்சி தகவல்..!|india|>>  இந்தியா
2018/Dec/56209-lok-sabha-to-discuss-triple-talaq-bill-tomorrow-bjp-issues-whip-to-mps.txt|‘நாளை முத்தலாக் மசோதா விவாதம்’ - எம்.பிக்கள் ஆஜராக பாஜக அறிவுறுத்தல்|india|>>  இந்தியா
